PWSSWGT,age,sex,education,marital_status,race,state_fips,metro_status,cbsa_code,labor_force_status_major,industry_major_recode,PRMJOCC1,hourly_earnings,use_laptop,use_desktop,use_tablet,use_smartphone,internet_at_home,internet_at_work,internet_at_school,internet_at_cafe,internet_while_traveling,HXINLICO,internet_elsewhere_home,internet_other_places,is_random_respondent,internet_usage_count,internet_user
14869709,26,1,43,6,1,31,1,0,1,4,9,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
13660046,53,1,39,1,1,31,2,0,1,4,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
15507679,48,2,44,1,1,31,2,0,1,8,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
15917848,50,1,39,6,1,31,1,0,1,11,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
18933063,42,1,40,1,1,31,2,0,1,3,7,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
11843759,43,2,44,1,1,31,2,0,1,10,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
0,32,1,40,1,1,31,1,36540,-1,-1,-1,-1,0,1,1,1,1,-1,1,1,1,1,1,1,-1,7,1
13916011,30,2,43,1,2,31,1,36540,7,-1,-1,-1,0,1,1,1,1,-1,1,1,1,1,1,1,20,7,1
18705808,34,2,42,5,1,31,2,0,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
20881981,49,1,44,4,1,32,2,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
30813049,38,1,43,4,2,32,1,29820,1,11,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
30813049,38,1,43,6,2,32,1,29820,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
26440908,37,1,43,1,4,32,1,0,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
19320293,37,2,43,1,4,32,1,0,1,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
30009363,28,1,39,1,1,32,1,0,1,11,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
29037588,29,2,41,1,1,32,1,0,1,12,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
30089776,27,1,39,2,1,32,1,0,1,11,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
23277693,44,1,39,1,1,32,1,29820,1,5,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
27435344,46,2,40,1,4,32,1,29820,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
20150308,43,1,40,1,1,32,1,29820,1,9,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
23444478,50,2,39,1,1,32,1,29820,4,6,10,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
29348990,51,1,39,1,1,32,1,29820,1,9,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
29637707,40,1,39,6,1,32,1,29820,2,6,10,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
23027109,45,1,37,6,2,32,1,29820,1,5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
30315449,44,1,39,4,2,32,1,29820,1,11,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
28703545,51,1,42,4,1,32,1,29820,5,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
17956789,28,2,39,5,1,32,1,29820,1,9,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
22326726,34,1,33,5,1,32,1,29820,1,12,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
21488669,25,1,32,5,1,32,1,29820,1,12,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
27203671,53,1,43,1,1,32,1,0,1,6,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
20572110,47,2,36,1,1,32,1,0,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
11422801,43,1,43,1,1,35,1,10740,1,5,4,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
11502776,43,2,46,1,1,35,1,10740,1,9,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
14888755,41,2,40,6,1,35,1,10740,1,9,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
18836336,40,1,42,6,6,35,1,10740,2,5,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
14754368,34,1,42,1,1,35,1,10740,4,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
15857773,33,2,39,1,1,35,1,10740,1,5,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
13712787,27,2,43,6,4,35,1,10740,2,12,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
11012736,38,2,43,6,1,35,1,10740,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
12999223,27,1,44,6,1,35,1,10740,4,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
13263845,28,1,40,6,1,35,1,10740,1,12,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
17083542,53,2,39,4,1,35,2,0,1,8,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
16907651,34,2,40,5,2,35,2,0,2,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
16687751,44,1,42,4,7,35,1,29740,1,13,9,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
11395974,45,2,39,4,1,35,1,29740,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
29649926,29,2,42,6,3,35,2,0,1,3,8,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
13533293,37,1,40,4,1,35,2,0,1,4,9,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
13035926,43,1,42,1,3,35,1,22140,1,8,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
8727875,45,2,41,1,3,35,1,22140,1,13,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
10824603,40,1,44,1,1,35,1,42140,1,6,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
12135758,44,2,44,1,1,35,1,42140,1,13,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
16019960,51,1,36,1,1,35,1,10740,1,9,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
13288491,46,2,34,1,1,35,1,10740,1,12,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
10252606,45,2,43,1,1,35,1,10740,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
13575453,48,1,44,1,1,35,1,10740,1,4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
11463186,39,1,38,6,1,35,1,42140,6,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
12915457,25,1,41,6,1,35,1,10740,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
6199314,43,2,39,1,1,38,2,0,2,8,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
5758153,42,2,40,1,1,38,1,0,1,4,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
5126024,47,2,43,4,1,38,2,0,1,13,2,-1,0,0,1,1,1,1,1,1,1,1,1,1,-1,8,1
5143483,40,2,43,1,1,38,1,0,1,4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
5242686,38,1,41,1,1,38,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
6100817,29,2,40,6,3,38,2,0,1,11,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
5431190,39,2,43,1,1,38,2,0,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
5259248,42,1,39,1,1,38,2,0,1,6,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
24768201,29,2,40,6,1,40,1,46140,1,9,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
25038951,46,2,39,4,7,40,3,0,1,4,5,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
30277291,39,1,44,5,1,40,1,36420,1,13,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
32027278,26,1,39,1,1,40,1,36420,1,9,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
34928675,26,2,42,1,1,40,1,36420,1,11,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
41267440,26,1,39,6,16,40,1,36420,4,4,9,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
23503440,45,2,46,6,1,41,1,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
21353456,47,2,43,6,1,41,1,0,1,12,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
23522869,54,2,40,6,4,41,1,21660,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
24290434,39,1,39,1,1,41,1,41420,1,8,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
19876252,53,2,40,1,1,41,1,41420,1,5,10,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
27144413,53,2,42,3,4,41,1,41420,1,10,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0
26552461,39,1,42,4,1,41,1,41420,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
23800240,40,1,39,4,1,41,1,41420,6,-1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,7,1
25389297,44,2,39,6,1,41,1,41420,6,-1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,20,7,1
25161495,54,1,36,6,1,41,1,41420,6,-1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,7,1
25425738,35,2,43,6,1,41,1,38900,1,11,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
24606501,43,2,39,3,1,41,1,38900,1,11,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
22083479,48,2,43,2,1,41,1,38900,1,11,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
29335624,44,1,36,6,1,41,1,38900,1,3,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
26806735,37,1,44,1,1,41,1,38900,1,9,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
24955246,33,2,46,1,1,41,1,38900,1,10,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
24606501,40,2,45,6,1,41,1,38900,2,10,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
26806735,35,1,43,6,1,41,1,38900,1,13,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
30800645,27,2,41,6,1,41,1,38900,7,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
7693859,38,2,40,6,1,46,2,0,1,11,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
7808060,36,1,39,6,1,46,2,0,1,11,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
7605089,29,1,39,6,1,46,2,0,1,5,4,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
7064165,44,2,42,4,1,46,1,0,1,10,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
6284203,42,2,39,1,1,46,2,0,1,9,4,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
7556254,45,1,43,1,1,46,2,0,1,11,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
11252752,50,1,40,6,3,46,1,43620,2,11,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
7491826,35,2,44,1,1,46,1,43620,7,-1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,7,1
7686247,36,1,43,1,1,46,1,43620,7,5,4,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,7,1
8271694,52,2,42,1,1,46,1,43620,1,8,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
6129959,36,2,42,1,1,46,2,0,1,10,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
6284123,49,2,35,6,1,46,2,0,1,11,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
15689743,28,2,38,6,2,46,1,43620,1,5,5,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
7423534,53,2,39,1,1,46,2,0,6,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
6377893,31,2,44,1,1,46,1,43620,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
5907293,35,1,39,1,1,46,1,43620,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
50898689,54,2,39,1,1,48,1,12420,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
62353687,38,1,35,1,1,48,1,12420,1,9,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
53036372,30,2,35,1,1,48,1,12420,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
67311977,54,1,33,5,1,48,1,12420,1,12,9,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
48459551,36,2,40,6,1,48,1,12420,1,8,4,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
64584048,33,1,40,6,1,48,1,12420,6,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
46057401,45,1,39,1,2,48,1,28660,1,4,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
50560702,38,2,40,1,1,48,1,13140,1,1,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
58437078,46,1,44,1,1,48,1,41700,1,10,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
53632470,45,2,45,1,1,48,1,41700,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
43990120,35,2,43,6,1,48,1,41700,1,10,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
43990120,35,2,39,6,1,48,1,41700,1,9,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
46779767,30,2,40,4,1,48,1,41700,7,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
49260558,44,1,44,1,1,48,1,41700,1,10,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
38733937,48,2,45,1,1,48,1,41700,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
46339502,49,1,39,1,4,48,1,26420,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
64367925,52,2,39,1,4,48,1,26420,1,4,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
46606240,38,2,43,1,1,48,1,17780,1,4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
41405116,41,1,43,1,1,48,1,17780,1,11,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
57934238,32,2,39,6,2,48,1,17780,1,11,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
42811849,50,1,43,1,4,48,1,19100,1,9,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
68113517,30,2,43,1,4,48,1,19100,1,9,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
46466637,46,2,43,1,4,48,1,19100,1,9,1,-1,0,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
39733184,51,1,43,1,4,48,1,19100,1,7,2,-1,0,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
49879261,52,2,43,6,4,48,1,19100,2,8,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
54101649,48,2,43,1,1,48,1,41700,1,9,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
56844848,50,1,44,1,1,48,1,41700,1,13,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
54164824,46,1,43,4,1,48,1,19100,1,4,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
56023054,43,1,44,1,1,48,1,19100,1,12,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
58508856,42,2,44,1,1,48,1,19100,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
67528797,54,1,41,4,10,48,1,19100,4,12,9,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0
70907113,40,2,41,1,2,48,1,19100,1,8,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
67182305,40,1,39,1,2,48,1,19100,1,9,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
79731188,38,2,40,4,2,48,1,19100,1,4,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
42581318,41,2,39,4,2,48,1,19100,1,6,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
55968660,53,2,39,1,1,48,1,19100,1,8,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
52627039,38,1,36,1,1,48,1,19100,1,6,7,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
61073193,31,1,36,6,1,48,1,19100,1,5,8,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
64463169,30,2,40,1,1,48,1,19100,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
54074503,32,1,42,1,2,48,1,19100,1,6,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
54999028,30,2,39,1,2,48,1,19100,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
55848853,35,1,35,6,1,48,1,19100,1,9,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
50358058,35,1,43,1,2,48,1,19100,1,8,4,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
45136912,35,2,43,1,2,48,1,19100,1,10,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
39988428,51,1,40,4,2,48,1,19100,1,10,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
74086422,44,2,40,6,2,48,1,19100,1,6,5,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
47912623,51,2,42,6,1,48,1,19100,1,4,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
48314720,47,1,41,1,1,48,1,21340,1,8,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
51605528,40,2,39,1,1,48,1,21340,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
64797083,34,1,39,6,1,48,1,21340,1,6,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
52453645,27,1,44,1,1,48,1,21340,1,9,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
41068475,27,2,39,5,1,48,1,21340,1,7,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
43321218,46,2,39,1,1,48,1,21340,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
41549644,53,2,39,1,1,48,2,0,1,8,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
47683583,35,2,39,1,1,48,1,32580,1,11,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
57836003,29,1,39,1,1,48,1,32580,1,3,7,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
65969089,41,1,35,1,1,48,1,26420,1,9,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
62190969,38,2,35,1,1,48,1,26420,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
44207991,32,1,44,1,4,48,1,26420,1,4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
44149354,38,2,43,1,4,48,1,26420,1,4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
45861111,50,1,43,1,4,48,1,26420,1,9,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
45255686,50,2,43,1,4,48,1,26420,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
57853814,54,1,40,1,1,48,1,26420,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
48654675,52,2,39,1,1,48,1,26420,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
53592224,35,1,40,6,1,48,1,26420,1,5,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
44512451,27,2,41,6,1,48,1,26420,1,8,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
67248525,36,1,39,6,7,48,1,26420,1,11,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
91031625,25,1,39,2,7,48,1,26420,1,3,7,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
88367518,48,1,39,1,7,48,1,26420,1,11,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
63473411,44,2,39,1,7,48,1,26420,1,12,9,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
50550253,39,1,43,1,1,48,1,28660,1,7,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
43813284,36,2,43,1,1,48,1,28660,1,7,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
55281817,30,2,39,6,10,48,1,30980,1,8,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
54631824,29,1,39,6,1,48,1,30980,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
50727359,49,1,39,1,1,48,1,30980,1,5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
66131933,51,2,44,4,1,48,1,41700,1,10,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
49873622,35,2,39,1,1,48,1,41700,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
54923518,39,1,39,1,1,48,1,41700,1,6,10,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
51062979,38,2,39,1,1,48,1,26420,1,10,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
47979698,39,1,43,1,1,48,1,26420,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
51626233,26,1,39,6,1,48,1,26420,1,3,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
45241919,27,2,43,4,1,48,1,26420,7,-1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,7,1
45270286,27,1,42,1,1,48,1,26420,1,11,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
53963581,46,2,40,6,1,48,1,26420,3,8,1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
44512451,26,2,41,6,1,48,1,26420,1,4,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
42603647,46,2,39,6,1,48,1,26420,1,12,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
57481706,29,1,44,6,4,48,1,26420,1,9,9,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
57481706,29,1,44,6,4,48,1,26420,1,9,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
44488191,30,1,44,6,4,48,1,26420,1,9,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
45975510,43,2,39,6,2,48,1,26420,1,9,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
52628384,25,1,39,1,1,48,1,12420,1,12,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
45774501,27,2,40,1,1,48,1,12420,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
89492731,26,1,40,6,3,48,1,32580,1,11,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
57549090,25,2,40,6,1,48,1,32580,1,12,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
61359304,28,1,43,1,1,48,1,32580,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
56621185,28,2,43,1,1,48,1,32580,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
46938247,44,2,40,5,1,48,1,19100,1,5,4,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
43637762,53,1,34,4,1,48,1,19100,1,3,7,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
50378549,54,1,43,1,4,48,1,19100,1,10,5,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
50560702,35,2,39,4,1,48,1,31180,5,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
56969254,37,1,40,1,1,48,1,47380,1,9,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
49376808,39,2,43,1,1,48,1,47380,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
62622393,34,1,40,6,1,48,1,47380,1,5,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
43637762,52,1,42,1,1,48,1,26420,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
46537570,47,2,43,1,1,48,1,26420,1,10,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
58570624,35,2,43,1,1,48,1,26420,1,9,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
54275186,41,1,43,1,1,48,1,26420,1,4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
49343088,32,1,39,6,1,48,1,18580,1,11,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
43715153,39,2,41,1,1,48,1,18580,1,8,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
56714440,37,1,39,1,1,48,1,18580,1,10,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
50635749,49,2,43,4,1,48,1,19100,1,13,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
55773138,27,2,40,1,1,48,1,46340,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
46331138,30,2,39,4,1,48,1,19100,1,3,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
45325739,49,2,43,4,2,48,1,19100,1,13,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
54275186,41,1,39,1,1,48,1,19100,1,5,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
56683433,40,2,39,1,1,48,1,19100,1,12,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
41012201,36,2,39,1,1,48,1,19100,1,6,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
53207730,37,1,40,1,1,48,1,19100,1,3,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
49469860,39,2,41,2,1,48,1,19100,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
55509192,33,1,34,1,1,48,1,19100,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
41650386,36,2,39,1,1,48,1,19100,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
